Filename	Seg	WC	WPS	Sixltr	Dic	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
2005_03_11_1656085.txt	1	52	17.33	36.54	73.08	44.23	1.92	0.00	0.00	0.00	0.00	0.00	0.00	1.92	9.62	0.00	0.00	0.00	0.00	0.00	0.00	21.15	1.92	0.00	3.85	19.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	1.92	5.77	17.31	5.77	1.92	0.00	0.00	1.92	1.92	0.00	0.00	0.00	0.00	5.77	5.77	0.00	0.00	0.00	0.00	0.00	0.00	1.92	0.00	5.77	19.23
2005_03_11_1656115.txt	1	102	25.50	25.49	82.35	52.94	5.88	0.00	0.00	0.00	0.00	0.00	0.00	5.88	13.73	7.84	5.88	1.96	1.96	2.94	2.94	14.71	6.86	0.00	2.94	6.86	0.00	0.98	0.00	0.00	0.00	1.96	0.00	1.96	0.98	0.00	0.98	13.73	0.00	2.94	0.98	2.94	0.00	1.96	2.94	0.98	0.98	0.00	0.98	0.00	0.00	0.00	0.00	0.00	0.00	20.59	0.00	8.82	10.78	5.88	3.92	0.98	0.00	0.98	0.00	0.00	0.00	0.00	0.00	3.92	5.88	0.00	0.00	0.00	0.00	1.96	0.00	1.96	0.00	0.00	12.75
2005_03_12_1656269.txt	1	80	26.67	18.75	87.50	47.50	10.00	1.25	0.00	0.00	0.00	0.00	1.25	8.75	11.25	6.25	3.75	5.00	1.25	0.00	0.00	15.00	3.75	1.25	2.50	3.75	0.00	11.25	0.00	0.00	0.00	5.00	2.50	2.50	0.00	1.25	0.00	7.50	0.00	0.00	2.50	2.50	0.00	0.00	0.00	5.00	5.00	0.00	5.00	0.00	1.25	0.00	1.25	0.00	0.00	8.75	0.00	5.00	3.75	8.75	1.25	2.50	0.00	6.25	2.50	0.00	0.00	0.00	0.00	3.75	3.75	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	1.25	10.00
2005_03_12_1656270.txt	1	72	24.00	27.78	72.22	40.28	8.33	4.17	0.00	0.00	0.00	2.78	1.39	4.17	5.56	6.94	5.56	0.00	4.17	2.78	0.00	13.89	2.78	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	4.17	2.78	1.39	0.00	0.00	1.39	9.72	2.78	1.39	0.00	2.78	0.00	0.00	2.78	0.00	1.39	1.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	4.17	6.94	5.56	5.56	5.56	0.00	0.00	2.78	0.00	0.00	0.00	0.00	0.00	4.17	9.72	0.00	0.00	0.00	0.00	5.56	0.00	2.78	0.00	0.00	19.44
2005_03_12_1656273.txt	1	23	7.67	21.74	73.91	43.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	8.70	8.70	4.35	4.35	0.00	0.00	17.39	8.70	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	4.35	4.35	0.00	0.00	8.70	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	4.35	0.00	0.00	4.35	4.35	4.35	0.00	0.00	0.00	21.74	0.00	8.70	13.04	13.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.39	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.09
2005_03_12_1656290.txt	1	77	11.00	19.48	80.52	50.65	12.99	6.49	3.90	0.00	1.30	1.30	0.00	6.49	7.79	11.69	7.79	0.00	10.39	1.30	1.30	16.88	2.60	0.00	3.90	5.19	0.00	7.79	0.00	0.00	1.30	3.90	3.90	0.00	0.00	0.00	0.00	12.99	2.60	1.30	2.60	0.00	2.60	0.00	2.60	0.00	2.60	2.60	0.00	0.00	1.30	1.30	0.00	0.00	0.00	10.39	1.30	6.49	2.60	3.90	1.30	0.00	2.60	2.60	0.00	0.00	0.00	0.00	0.00	9.09	5.19	0.00	0.00	0.00	0.00	0.00	0.00	18.18	0.00	0.00	32.47
2005_03_12_1656292.txt	1	74	12.33	21.62	70.27	36.49	1.35	0.00	0.00	0.00	0.00	0.00	0.00	1.35	5.41	4.05	2.70	0.00	2.70	1.35	0.00	20.27	2.70	0.00	2.70	6.76	0.00	9.46	0.00	0.00	1.35	2.70	1.35	1.35	0.00	1.35	0.00	13.51	0.00	0.00	2.70	1.35	0.00	0.00	8.11	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.22	1.35	5.41	8.11	4.05	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.46	4.05	0.00	0.00	0.00	0.00	0.00	0.00	2.70	0.00	2.70	18.92
2005_03_12_1656326.txt	1	108	18.00	27.78	69.44	45.37	5.56	1.85	0.93	0.00	0.00	0.00	0.93	3.70	7.41	7.41	6.48	2.78	4.63	0.00	5.56	11.11	3.70	1.85	1.85	4.63	0.00	4.63	0.00	0.00	1.85	2.78	0.00	2.78	0.93	0.00	0.00	10.19	0.00	0.93	0.00	2.78	1.85	0.93	2.78	1.85	0.93	0.00	0.93	0.00	1.85	1.85	0.00	0.00	0.00	13.89	1.85	6.48	5.56	4.63	0.93	0.00	0.00	2.78	0.00	0.00	0.00	0.00	0.00	6.48	11.11	0.00	0.00	0.00	0.00	7.41	0.00	8.33	0.00	0.00	29.63
2005_03_13_1656723.txt	1	94	13.43	29.79	72.34	38.30	3.19	1.06	0.00	1.06	0.00	0.00	0.00	2.13	6.38	8.51	6.38	1.06	6.38	1.06	3.19	13.83	7.45	0.00	2.13	0.00	0.00	7.45	0.00	0.00	0.00	3.19	3.19	0.00	0.00	0.00	0.00	10.64	0.00	0.00	0.00	1.06	2.13	1.06	4.26	2.13	2.13	1.06	1.06	0.00	0.00	0.00	0.00	0.00	0.00	9.57	1.06	3.19	7.45	7.45	4.26	1.06	0.00	3.19	0.00	0.00	0.00	1.06	2.13	7.45	5.32	1.06	0.00	1.06	0.00	2.13	0.00	4.26	0.00	4.26	24.47
2005_03_13_1656726.txt	1	151	15.10	21.85	80.13	48.34	13.25	7.28	2.65	0.00	0.00	4.64	0.00	5.96	5.96	7.28	3.97	2.65	4.64	0.00	2.65	15.23	3.97	0.66	1.99	4.64	0.00	8.61	0.00	0.66	1.32	5.96	5.30	0.66	0.66	0.00	0.00	7.28	0.66	0.00	0.00	1.32	0.00	0.00	5.30	0.66	0.66	0.00	0.66	0.00	1.32	0.00	0.66	0.66	0.00	14.57	0.66	9.93	3.31	3.31	2.65	5.30	3.31	3.97	0.00	0.00	0.00	0.00	0.00	6.62	6.62	0.00	0.66	0.00	0.00	2.65	0.00	5.96	0.00	1.32	23.84
2005_03_13_1656730.txt	1	64	32.00	20.31	84.38	53.12	4.69	4.69	0.00	0.00	0.00	4.69	0.00	0.00	17.19	3.12	1.56	3.12	0.00	0.00	3.12	18.75	4.69	1.56	3.12	1.56	0.00	4.69	0.00	0.00	0.00	4.69	1.56	3.12	0.00	3.12	0.00	9.38	1.56	0.00	0.00	0.00	0.00	0.00	4.69	3.12	1.56	0.00	0.00	1.56	4.69	0.00	1.56	0.00	3.12	23.44	4.69	10.94	7.81	4.69	1.56	3.12	0.00	1.56	0.00	0.00	0.00	1.56	0.00	3.12	6.25	0.00	0.00	0.00	0.00	3.12	0.00	1.56	0.00	0.00	12.50
2005_03_13_1656733.txt	1	151	25.17	27.15	76.82	44.37	5.30	1.32	0.00	0.00	0.00	1.32	0.00	3.97	10.60	8.61	5.30	1.99	4.64	1.32	1.32	17.88	1.32	0.00	1.99	3.31	0.00	3.31	0.00	0.00	0.00	2.65	1.32	1.32	0.00	0.66	0.00	9.27	2.65	0.00	0.00	1.32	1.32	0.00	3.31	0.00	0.66	0.66	0.00	0.00	0.66	0.66	0.00	0.00	0.00	21.19	2.65	3.97	13.91	5.30	0.00	2.65	0.66	1.32	0.00	0.66	0.00	0.00	0.00	3.97	6.62	1.32	1.32	0.00	0.00	2.65	0.00	4.64	0.00	0.00	19.21
2005_03_13_1656734.txt	1	92	13.14	23.91	81.52	47.83	8.70	2.17	0.00	0.00	0.00	2.17	0.00	6.52	6.52	3.26	3.26	3.26	0.00	0.00	5.43	15.22	5.43	0.00	0.00	14.13	0.00	5.43	0.00	0.00	2.17	10.87	7.61	3.26	0.00	2.17	0.00	6.52	0.00	1.09	0.00	0.00	0.00	1.09	3.26	1.09	1.09	0.00	1.09	0.00	1.09	0.00	1.09	0.00	0.00	15.22	1.09	7.61	6.52	11.96	5.43	0.00	0.00	7.61	0.00	0.00	0.00	0.00	0.00	10.87	10.87	1.09	0.00	0.00	1.09	0.00	0.00	5.43	0.00	5.43	34.78
2005_03_13_1656738.txt	1	56	14.00	19.64	76.79	48.21	14.29	1.79	0.00	0.00	0.00	0.00	1.79	12.50	7.14	12.50	8.93	1.79	1.79	5.36	0.00	12.50	1.79	0.00	1.79	8.93	0.00	10.71	0.00	0.00	0.00	7.14	7.14	0.00	0.00	0.00	0.00	14.29	0.00	5.36	3.57	3.57	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	3.57	5.36	3.57	5.36	5.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	5.36	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	14.29
2005_03_13_1656771.txt	1	115	19.17	20.87	81.74	40.87	2.61	0.87	0.00	0.00	0.00	0.00	0.87	1.74	12.17	5.22	2.61	4.35	0.00	0.87	1.74	15.65	2.61	0.87	4.35	3.48	0.00	0.87	0.00	0.00	0.00	2.61	0.87	1.74	0.00	0.87	0.87	7.83	0.00	0.87	0.00	0.87	0.87	2.61	2.61	0.00	2.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.30	6.09	13.04	11.30	5.22	1.74	0.00	0.00	5.22	0.00	0.00	0.00	0.00	0.00	7.83	4.35	0.00	0.00	0.00	0.00	1.74	0.00	0.00	0.00	0.87	13.91
2005_03_14_1656954.txt	1	67	22.33	11.94	91.04	59.70	14.93	10.45	0.00	0.00	2.99	5.97	1.49	4.48	11.94	10.45	8.96	2.99	4.48	1.49	1.49	14.93	7.46	2.99	1.49	0.00	0.00	16.42	0.00	0.00	1.49	1.49	1.49	0.00	0.00	0.00	0.00	14.93	1.49	1.49	1.49	0.00	1.49	0.00	7.46	0.00	1.49	0.00	1.49	0.00	0.00	0.00	0.00	0.00	0.00	23.88	2.99	10.45	8.96	10.45	1.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.48	2.99	0.00	0.00	1.49	0.00	0.00	0.00	17.91	0.00	0.00	26.87
2005_03_14_1656956.txt	1	69	17.25	26.09	69.57	40.58	5.80	1.45	0.00	0.00	0.00	1.45	0.00	4.35	10.14	2.90	2.90	0.00	2.90	0.00	1.45	20.29	1.45	0.00	0.00	1.45	0.00	11.59	1.45	0.00	2.90	1.45	0.00	1.45	0.00	0.00	1.45	5.80	1.45	1.45	0.00	0.00	0.00	0.00	2.90	0.00	0.00	0.00	0.00	0.00	1.45	0.00	0.00	0.00	1.45	15.94	0.00	5.80	10.14	8.70	0.00	1.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.80	7.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.04
2005_03_14_1656965.txt	1	63	31.50	26.98	69.84	46.03	3.17	0.00	0.00	0.00	0.00	0.00	0.00	3.17	7.94	7.94	3.17	3.17	4.76	0.00	4.76	15.87	7.94	1.59	3.17	0.00	0.00	3.17	0.00	0.00	0.00	3.17	3.17	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	4.76	0.00	1.59	3.17	4.76	3.17	0.00	1.59	1.59	3.17	1.59	1.59	1.59	0.00	14.29	1.59	11.11	1.59	1.59	1.59	1.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.17	7.94	0.00	0.00	0.00	0.00	3.17	0.00	0.00	0.00	0.00	12.70
2005_03_15_1657139.txt	1	56	28.00	25.00	76.79	46.43	5.36	0.00	0.00	0.00	0.00	0.00	0.00	5.36	10.71	7.14	3.57	5.36	1.79	0.00	1.79	16.07	5.36	3.57	3.57	8.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.93	1.79	0.00	0.00	0.00	0.00	0.00	1.79	5.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.64	3.57	1.79	14.29	3.57	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	7.14	5.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50
2005_03_15_1657143.txt	1	73	18.25	16.44	90.41	52.05	12.33	12.33	8.22	0.00	0.00	2.74	1.37	0.00	2.74	8.22	4.11	4.11	4.11	0.00	6.85	13.70	6.85	1.37	2.74	6.85	0.00	10.96	5.48	0.00	0.00	2.74	2.74	0.00	0.00	0.00	0.00	12.33	0.00	1.37	1.37	0.00	1.37	0.00	5.48	2.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.18	4.11	5.48	9.59	5.48	1.37	5.48	0.00	6.85	0.00	0.00	0.00	0.00	0.00	5.48	4.11	1.37	0.00	0.00	0.00	10.96	0.00	2.74	0.00	0.00	21.92
2005_03_15_1657145.txt	1	72	24.00	25.00	73.61	47.22	5.56	1.39	0.00	0.00	0.00	0.00	1.39	4.17	8.33	8.33	6.94	1.39	2.78	4.17	1.39	15.28	4.17	0.00	2.78	5.56	0.00	4.17	0.00	0.00	1.39	0.00	0.00	0.00	0.00	0.00	0.00	9.72	4.17	1.39	0.00	0.00	1.39	1.39	2.78	0.00	1.39	0.00	1.39	0.00	0.00	0.00	0.00	0.00	0.00	15.28	0.00	5.56	9.72	4.17	2.78	6.94	1.39	1.39	0.00	0.00	0.00	0.00	0.00	4.17	6.94	0.00	0.00	0.00	0.00	2.78	0.00	0.00	0.00	0.00	12.50
2005_03_15_1657147.txt	1	141	20.14	19.86	78.01	49.65	6.38	6.38	4.96	0.00	0.00	1.42	0.00	0.00	10.64	8.51	4.26	7.80	0.71	0.00	4.26	17.02	7.09	0.71	0.71	2.13	0.00	4.96	0.71	0.00	0.00	0.71	0.71	0.00	0.00	0.00	0.00	8.51	0.00	0.71	0.71	1.42	0.71	0.00	5.67	0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.24	5.67	9.93	9.93	4.96	1.42	1.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.96	7.09	0.00	0.00	0.00	0.00	0.00	0.00	1.42	0.00	0.00	13.48
2005_03_15_1657153.txt	1	59	11.80	28.81	69.49	40.68	10.17	8.47	0.00	0.00	0.00	8.47	0.00	1.69	8.47	13.56	6.78	13.56	0.00	0.00	0.00	13.56	0.00	0.00	1.69	1.69	0.00	16.95	1.69	0.00	1.69	3.39	1.69	1.69	0.00	0.00	0.00	6.78	0.00	5.08	1.69	0.00	0.00	0.00	0.00	0.00	3.39	0.00	3.39	0.00	5.08	3.39	1.69	0.00	0.00	11.86	1.69	6.78	3.39	0.00	0.00	0.00	1.69	0.00	0.00	1.69	0.00	0.00	0.00	8.47	8.47	0.00	0.00	0.00	0.00	3.39	0.00	0.00	0.00	0.00	18.64
2005_03_15_1657171.txt	1	83	27.67	26.51	80.72	44.58	6.02	1.20	0.00	0.00	0.00	0.00	1.20	4.82	10.84	12.05	7.23	6.02	4.82	0.00	0.00	12.05	2.41	0.00	3.61	2.41	0.00	10.84	0.00	0.00	1.20	4.82	2.41	2.41	0.00	0.00	2.41	4.82	0.00	0.00	1.20	0.00	0.00	0.00	2.41	1.20	3.61	0.00	3.61	0.00	0.00	0.00	0.00	0.00	0.00	10.84	2.41	2.41	6.02	10.84	7.23	1.20	1.20	1.20	0.00	0.00	0.00	0.00	0.00	3.61	7.23	0.00	0.00	0.00	0.00	7.23	0.00	15.66	0.00	0.00	32.53
2005_03_15_1657199.txt	1	77	38.50	29.87	64.94	37.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.79	5.19	2.60	1.30	2.60	1.30	0.00	22.08	3.90	1.30	0.00	0.00	0.00	5.19	0.00	0.00	0.00	2.60	0.00	2.60	1.30	0.00	0.00	11.69	0.00	0.00	0.00	0.00	0.00	2.60	5.19	1.30	1.30	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.00	9.09	3.90	2.60	2.60	7.79	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.60	5.19	0.00	0.00	0.00	0.00	1.30	0.00	1.30	0.00	0.00	10.39
2005_03_15_1657203.txt	1	90	30.00	25.56	77.78	46.67	1.11	0.00	0.00	0.00	0.00	0.00	0.00	1.11	10.00	8.89	8.89	0.00	5.56	1.11	3.33	17.78	5.56	0.00	2.22	0.00	0.00	1.11	0.00	0.00	1.11	5.56	3.33	2.22	0.00	1.11	0.00	8.89	1.11	1.11	0.00	3.33	0.00	0.00	3.33	2.22	4.44	0.00	1.11	0.00	1.11	0.00	1.11	0.00	0.00	17.78	3.33	12.22	2.22	6.67	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	3.33	3.33	0.00	0.00	0.00	0.00	5.56	0.00	1.11	0.00	0.00	11.11
2005_03_15_1657217.txt	1	73	10.43	34.25	73.97	42.47	4.11	1.37	0.00	0.00	0.00	1.37	0.00	2.74	10.96	10.96	9.59	0.00	4.11	2.74	0.00	12.33	2.74	1.37	1.37	4.11	0.00	6.85	0.00	0.00	2.74	2.74	2.74	0.00	0.00	0.00	0.00	2.74	0.00	0.00	0.00	0.00	0.00	0.00	1.37	1.37	4.11	2.74	0.00	1.37	1.37	1.37	0.00	0.00	0.00	12.33	1.37	5.48	2.74	9.59	2.74	1.37	0.00	1.37	0.00	0.00	0.00	0.00	0.00	9.59	4.11	0.00	0.00	0.00	0.00	5.48	0.00	1.37	0.00	0.00	17.81
2005_03_15_1657246.txt	1	79	39.50	30.38	72.15	40.51	5.06	0.00	0.00	0.00	0.00	0.00	0.00	5.06	12.66	6.33	3.80	2.53	2.53	0.00	1.27	15.19	1.27	0.00	1.27	2.53	0.00	6.33	0.00	0.00	0.00	2.53	2.53	0.00	0.00	0.00	0.00	15.19	1.27	3.80	1.27	1.27	0.00	0.00	6.33	0.00	0.00	0.00	0.00	0.00	8.86	1.27	7.59	0.00	0.00	15.19	5.06	6.33	2.53	1.27	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.33	5.06	0.00	0.00	0.00	0.00	0.00	0.00	3.80	0.00	0.00	15.19
2005_03_15_1657250.txt	1	136	17.00	27.94	77.21	45.59	4.41	1.47	0.00	0.00	0.00	0.74	0.74	2.94	11.03	8.82	6.62	0.74	5.88	1.47	1.47	18.38	2.21	0.00	1.47	1.47	0.00	4.41	0.00	0.00	0.74	1.47	0.74	0.74	0.00	0.00	0.00	8.09	1.47	2.94	0.74	0.74	0.00	0.00	1.47	0.00	2.21	2.21	0.00	0.00	0.74	0.00	0.74	0.00	0.00	22.06	5.88	8.09	8.09	5.15	1.47	0.00	0.74	0.00	0.00	0.00	0.00	0.00	0.74	5.88	4.41	0.00	0.00	0.00	0.00	4.41	0.00	2.21	0.00	0.00	14.71
2005_03_15_1657251.txt	1	61	30.50	24.59	77.05	47.54	3.28	0.00	0.00	0.00	0.00	0.00	0.00	3.28	11.48	8.20	6.56	0.00	6.56	0.00	0.00	13.11	3.28	0.00	6.56	3.28	0.00	0.00	0.00	0.00	0.00	6.56	4.92	1.64	0.00	0.00	0.00	9.84	0.00	0.00	0.00	3.28	0.00	4.92	1.64	1.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.84	3.28	0.00	3.28	8.20	0.00	3.28	1.64	1.64	0.00	0.00	0.00	0.00	0.00	3.28	3.28	0.00	0.00	0.00	0.00	9.84	0.00	0.00	0.00	0.00	11.48
2005_03_15_1657256.txt	1	74	37.00	24.32	74.32	50.00	8.11	0.00	0.00	0.00	0.00	0.00	0.00	8.11	10.81	9.46	5.41	5.41	2.70	1.35	0.00	17.57	2.70	1.35	0.00	6.76	0.00	4.05	0.00	0.00	0.00	1.35	1.35	0.00	0.00	0.00	0.00	10.81	1.35	1.35	2.70	1.35	0.00	0.00	4.05	1.35	1.35	0.00	1.35	0.00	0.00	0.00	0.00	0.00	0.00	13.51	0.00	6.76	6.76	2.70	2.70	0.00	0.00	1.35	0.00	0.00	0.00	0.00	0.00	2.70	2.70	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.76
2005_03_15_1657273.txt	1	89	29.67	37.08	77.53	40.45	3.37	1.12	0.00	0.00	0.00	1.12	0.00	2.25	10.11	2.25	0.00	2.25	0.00	0.00	3.37	16.85	6.74	0.00	2.25	2.25	0.00	5.62	0.00	0.00	0.00	1.12	1.12	0.00	0.00	0.00	0.00	22.47	2.25	1.12	0.00	5.62	1.12	2.25	10.11	0.00	1.12	1.12	0.00	0.00	1.12	1.12	0.00	0.00	0.00	23.60	4.49	10.11	8.99	4.49	1.12	1.12	0.00	2.25	0.00	0.00	0.00	0.00	0.00	3.37	3.37	1.12	0.00	0.00	0.00	4.49	0.00	2.25	0.00	0.00	12.36
2005_03_15_1657274.txt	1	81	20.25	37.04	74.07	48.15	12.35	4.94	0.00	4.94	0.00	0.00	0.00	7.41	6.17	6.17	4.94	3.70	1.23	0.00	1.23	13.58	4.94	0.00	3.70	4.94	0.00	8.64	1.23	0.00	0.00	2.47	2.47	0.00	0.00	0.00	0.00	11.11	0.00	0.00	1.23	1.23	0.00	3.70	4.94	0.00	1.23	0.00	1.23	0.00	0.00	0.00	0.00	0.00	0.00	14.81	2.47	6.17	6.17	1.23	2.47	0.00	0.00	4.94	0.00	0.00	0.00	0.00	0.00	4.94	2.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.23	8.64
2005_03_15_1657287.txt	1	219	19.91	34.70	71.69	37.44	2.28	0.91	0.00	0.00	0.00	0.00	0.91	1.37	6.39	9.13	5.94	2.74	2.74	1.83	1.37	15.98	4.11	0.91	1.83	0.91	0.00	8.22	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.05	0.00	0.91	0.91	0.91	0.00	0.46	6.39	0.91	2.28	0.00	0.46	1.83	0.46	0.46	0.00	0.00	0.00	20.09	3.65	8.22	8.68	6.85	1.37	1.83	0.00	0.00	0.00	0.00	0.00	0.00	0.46	6.39	4.11	0.00	0.00	0.00	0.00	2.74	0.00	3.20	0.00	0.00	15.53
2005_03_16_1657373.txt	1	137	19.57	29.93	75.18	36.50	5.11	0.73	0.00	0.00	0.00	0.00	0.73	4.38	7.30	8.03	4.38	2.19	3.65	1.46	0.73	13.14	3.65	0.00	2.92	4.38	0.00	2.19	0.00	0.00	0.00	3.65	2.92	0.73	0.00	0.73	0.00	8.76	1.46	3.65	0.73	0.73	0.73	0.00	2.92	0.73	2.92	0.00	2.19	0.73	0.00	0.00	0.00	0.00	0.00	21.90	2.92	7.30	11.68	5.84	2.19	2.19	2.19	8.76	0.00	0.00	0.00	0.00	0.00	5.84	8.03	0.00	0.00	0.00	0.00	0.73	0.00	2.92	0.00	0.73	18.25
2005_03_16_1657394.txt	1	130	43.33	30.00	80.00	46.92	3.85	0.77	0.00	0.00	0.00	0.00	0.77	3.08	13.85	8.46	5.38	3.85	2.31	1.54	2.31	16.92	3.08	0.00	3.85	3.08	0.00	6.92	0.00	0.00	0.00	0.77	0.00	0.77	0.77	0.00	0.00	6.15	1.54	0.77	0.77	1.54	0.00	0.00	0.77	0.00	6.15	0.00	1.54	0.00	0.00	0.00	0.00	0.00	0.00	15.38	4.62	5.38	5.38	3.85	4.62	0.00	0.00	0.77	2.31	0.00	0.00	0.00	0.00	2.31	5.38	0.00	0.00	0.00	0.00	9.23	0.00	1.54	0.00	0.00	14.62
2005_03_16_1657395.txt	1	76	25.33	35.53	60.53	40.79	2.63	0.00	0.00	0.00	0.00	0.00	0.00	2.63	7.89	5.26	3.95	1.32	3.95	0.00	2.63	15.79	2.63	0.00	3.95	11.84	0.00	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	1.32	1.32	0.00	2.63	0.00	1.32	0.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	11.84	0.00	9.21	2.63	5.26	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	6.58	7.89	0.00	0.00	0.00	0.00	0.00	0.00	2.63	0.00	1.32	18.42
2005_03_16_1657481.txt	1	36	12.00	25.00	72.22	47.22	11.11	5.56	0.00	0.00	0.00	5.56	0.00	5.56	5.56	11.11	2.78	8.33	0.00	0.00	2.78	16.67	0.00	2.78	0.00	5.56	0.00	13.89	0.00	0.00	0.00	2.78	0.00	2.78	0.00	0.00	2.78	8.33	2.78	0.00	0.00	0.00	2.78	0.00	0.00	2.78	2.78	0.00	2.78	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	5.56	5.56	5.56	0.00	0.00	0.00	2.78	0.00	0.00	0.00	0.00	0.00	8.33	13.89	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	33.33
2005_03_16_1657486.txt	1	46	7.67	21.74	78.26	52.17	6.52	4.35	0.00	0.00	0.00	4.35	0.00	2.17	8.70	6.52	2.17	2.17	4.35	0.00	4.35	17.39	4.35	0.00	8.70	2.17	0.00	8.70	2.17	0.00	2.17	2.17	0.00	2.17	0.00	0.00	0.00	8.70	0.00	2.17	0.00	0.00	0.00	0.00	2.17	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.04	2.17	8.70	2.17	6.52	0.00	2.17	2.17	2.17	0.00	0.00	0.00	0.00	0.00	10.87	4.35	0.00	0.00	2.17	0.00	4.35	0.00	0.00	0.00	0.00	19.57
2005_03_17_1657638.txt	1	89	29.67	26.97	80.90	49.44	2.25	2.25	0.00	0.00	0.00	0.00	2.25	0.00	11.24	3.37	1.12	2.25	1.12	0.00	1.12	21.35	5.62	0.00	4.49	6.74	0.00	4.49	1.12	0.00	1.12	0.00	0.00	0.00	0.00	0.00	0.00	7.87	0.00	2.25	0.00	1.12	0.00	0.00	4.49	1.12	0.00	0.00	0.00	0.00	4.49	0.00	1.12	0.00	3.37	19.10	1.12	12.36	4.49	6.74	1.12	2.25	1.12	6.74	0.00	0.00	0.00	0.00	0.00	4.49	7.87	0.00	0.00	0.00	0.00	11.24	0.00	2.25	0.00	2.25	24.72
2005_03_17_1657642.txt	1	87	21.75	24.14	85.06	47.13	1.15	0.00	0.00	0.00	0.00	0.00	0.00	1.15	11.49	6.90	5.75	2.30	1.15	1.15	3.45	14.94	5.75	0.00	4.60	5.75	0.00	0.00	0.00	0.00	0.00	4.60	0.00	4.60	1.15	1.15	2.30	14.94	1.15	1.15	2.30	1.15	0.00	0.00	5.75	2.30	2.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.24	4.60	8.05	4.60	13.79	3.45	0.00	0.00	9.20	0.00	0.00	0.00	0.00	0.00	8.05	5.75	0.00	0.00	0.00	0.00	2.30	0.00	2.30	0.00	1.15	18.39
